FinCoNo,FinPrdtCd,KorCoNm,FinPrdtNm,BeforeTaxInterestRate,AfterTaxInterestRate,AfterTaxInterest,BestInterestRate,JoinMember,InterestCalcMethod,ContactDepartment,HompUrl,CalTel,JoinWay,SpclCnd,MtrtInt,EtcNote,직업,학습,건강,관계,주거,사회참여,여가,재무,발급제한
15130,10-01-30-355-0002,주식회사 카카오뱅크,카카오뱅크 자유적금,자유적립식,0.016,0.0135,-,만17세이상의실명의개인,제한없음,단리,https://www.kakaobank.com/,15993333,스마트폰,자동이체시우대금리제공:연0.20%p-제공조건:전체계약월수의1/2이상을자동이체로납입하고만기해지하는경우-유의사항:만기자동연장된원리금은우대금리를제공하지않음,-만기후1개월이내:가입(또는자동연장)시점기본금리x50%-만기후1개월초과3개월이내:가입(또는자동연장)시점기본금리x30%-만기후3개월초과:0.20%,"1.가입방법:스마트폰2.가입금액:1천원이상(원단위)3.가입기간:6개월이상~36개월이하(월,일단위지정가능)4.월적립한도:1천원이상월300만원이하원단위(단,자동연장된원리금은월적립한도에포함되지않음)",0,0,0,0,0,0,0,100,0
10927,010200100072,국민은행,KB 1코노미 스마트적금,정액적립식,0.015,0.0127,"8,249",실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,스마트폰,우대이율최고연0.6%p[혼生(생)남녀]-공과금자동납부:연0.1%p-1코노미카드보유:연0.1%p-외화환전실적:연0.1%p[스마트1코노미]-KB마이머니가입:연0.1%p-리브(Liiv)계좌등록가입:연0.1%p-리브메이트가입:연0.1%p,-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,KB스타뱅킹전용상품,30,0,0,0,0,0,0,70,0
10016,10527001001272000,대구은행,내가만든 보너스적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,단리,http://www.dgb.co.kr/dgb_ebz_main.jsp,15885050,"영업점,인터넷,스마트폰",*최고우대금리:0.8%-비대면채널로신규:0.2%-마케팅활용상품안내수단전체동의:0.2%(계약기간1년인경우만기일기준)-자동이체로8회이상입금:0.2%-원금합계100만원이상:0.1%OR-원금합계200만원이상:0.2%,만기후1개월미만경과:약정이자율x50%만기후3개월미만경과:약정이자율x25%만기후3개월이상경과:약정이자율x10%,1계좌당가입한도:월20만원(최저1만원이상),0,0,0,0,0,0,0,100,0
13313,31030,신한저축은행,자유적립적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,단리,http://www.shinhansavings.com,16447777,영업점,없음,-1개월이내:약정금리-1개월초과:보통예금금리,"-이자지급방식:만기일시지급-해지방법:영업점내방또는인터넷,스마트폰뱅킹접속하여해약",0,0,0,0,0,0,0,100,0
13350,1130313562,웰컴저축은행,웰뱅 잔돈자동적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,단리,http://www.welcomebank.co.kr/,16610001,스마트폰,"1.카드잔돈적립6회이상연1.0%p2.주간잔돈적립6회이상연1.0%p3.타행잔돈적립6회이상연1.0%p※잔돈적립서비스를통한잔돈적립을의미하며,동일월수회이용시에도1회납입으로인정※잔돈적립서비스:사전에지정한본인명의입출금계좌의잔돈을적금으로적립하는서비스","-만기후1개월이하:이예금의가입당시약정금리나만기시점의동일상품,동일계약기간의신규약정금리중낮은금리를적용하며,만기시점의동일상품,동일계약기간이없을경우가입당시의약정금리를적용-만기후1개월초과:연0.1%",-타행잔돈적립을위한연결계좌는당행오픈뱅킹에등록된타행입출금계좌최대3개설정가능합니다.-1회차납입금액은제한이없으나2회차이후납입금액은매월초일부터말일까지의입금합계액이가입한도의10%를초과할수없습니다.※월최대불입액:20만원.,0,0,0,0,0,0,0,100,0
13350,1130313562,웰컴저축은행,웰뱅 잔돈자동적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,복리,http://www.welcomebank.co.kr/,16610001,스마트폰,"1.카드잔돈적립6회이상연1.0%p2.주간잔돈적립6회이상연1.0%p3.타행잔돈적립6회이상연1.0%p※잔돈적립서비스를통한잔돈적립을의미하며,동일월수회이용시에도1회납입으로인정※잔돈적립서비스:사전에지정한본인명의입출금계좌의잔돈을적금으로적립하는서비스","-만기후1개월이하:이예금의가입당시약정금리나만기시점의동일상품,동일계약기간의신규약정금리중낮은금리를적용하며,만기시점의동일상품,동일계약기간이없을경우가입당시의약정금리를적용-만기후1개월초과:연0.1%",-타행잔돈적립을위한연결계좌는당행오픈뱅킹에등록된타행입출금계좌최대3개설정가능합니다.-1회차납입금액은제한이없으나2회차이후납입금액은매월초일부터말일까지의입금합계액이가입한도의10%를초과할수없습니다.※월최대불입액:20만원.,0,0,0,0,0,0,0,100,0
13350,1130315009,웰컴저축은행,웰뱅하자 정기적금,정액적립식,0.015,0.0127,"8,249",제한없음,제한없음,단리,http://www.welcomebank.co.kr/,16610001,"영업점,인터넷,스마트폰",-최고우대금리:3.5%-웰컴입출금통장에서CMS/지로자동납부월2건이상실적이6개월이상있는경우:2.0%-웰컴입출금통장평잔실적이50만원이상인경우:1.5%(※단위는연%p),"-만기후1개월이하:이예금의가입당시약정금리나만기시점의동일상품,동일계약기간의신규약정금리중낮은금리를적용-만기후1개월초과:연0.1%※만기시점의동일상품,동일계약기간이없을경우가입당시의약정금리를적용",1인당가입한도월20만원(1인1계좌),0,0,0,0,0,0,0,100,0
10022,10-01-30-031-0035-0000,전북은행,JB PLUS YOUNG 적금,자유적립식,0.015,0.0127,-,만18세이상만34세이하개인및개인사업자,제한없음,단리,https://www.jbbank.co.kr/EFINANCE_MAIN.act,15884477,"영업점,인터넷,스마트폰",추가우대:최고연1.5%이내1.저축우대금리(신규시당행계좌간자동이체신청)연1.50%,만기후1개월이내경과분:만기일현재계약기간별정기적금(자유적립식)실행이율의1/2만기후1개월초과경과분:연0.1%,계약기간1년월별적립한도1천원이상최고20만원이하(1인1계좌),30,0,0,0,0,0,0,70,0
10022,10-01-30-031-0037-0000,전북은행,JB 카드 재테크 적금(정기적립식),정액적립식,0.015,0.0127,"8,249",실명의개인,제한없음,단리,https://www.jbbank.co.kr/EFINANCE_MAIN.act,15884477,"영업점,인터넷,스마트폰","추가우대:최고연4.5%우대1.마케팅동의연0.2%,2.JB카드신규우대연0.3%,3.JB카드실적우대연4.0%우대",만기후1개월이내경과분:만기일현재계약기간별정기적금실행이율의1/2만기후1개월초과경과분:연0.1%,계약기간1년월별적립한도5만원이상최고50만원이하(1인1계좌),0,0,0,0,0,0,0,100,0
10006,1816,한국씨티은행,씨티더드림적금,자유적립식,0.015,0.0127,-,제한없음,제한없음,단리,https://www.citibank.co.kr/,15887000,"인터넷,스마트폰",매월1만원이상씨티은행입출금이자유로운예금에서이예금으로의계좌간입금자동이체를약정하시는경우5개월이체실적충족시전체계약기간동안우대이율이기본이율에0.3%추가하여적용됨,"(1)만기후1년이내:만기일당시고시한1년제정기적금고시금리의1/2(2)만기후1년초과:0.10%(연,세전)","(1)가입기간:6개월이상3년이하월단위(2)가입금액:1만원이상1백만원이하(3)매월적립횟수에관계없이최대1백만원까지적립가능.단,계약기간의3/4이경과한후적립할수있는금액의합계는그이전적립금액의50%를초과할수없음.",0,0,0,0,0,0,0,100,0
10019,TD11330027000,광주은행,쏠쏠한마이쿨적금,정액적립식,0.014,0.0118,"7,699",개인및개인사업자중신규고객,제한없음,단리,http://www.kjbank.com,15883388,스마트폰,해당없음,만기후1개월이내:만기일당시최초가입기간별고시금리의1/2만기후1개월초과:0.1%,1.가입기간:1년제2.가입금액:월1만원이상1백만원이하(1인1계좌),30,0,0,0,0,0,0,70,0
10510,310001,오투저축은행,정기적금,자유적립식,0.014,0.0118,-,제한없음,제한없음,단리,http://www.o2banking.com,16610022,"영업점,인터넷","-E-정기적금(인터넷가입)시0.05%우대금리(단,1년이상시적용)","1.2019년7월1일이전신규:보통예금이율2.2019년7월1일신규분부터-1개월이내:신규시점약정이율과만기시점약정이율중낮은이율-1개월초과:보통예금이율[코로나19관련대책-창구가입상품한:한시적으로만기후1개월간해당예금의동일계약기간신규약정금리적용,이후보통예금이율]",-6개월이상가입가능-단리복리구분없음[중도해지이율]1.'19년7월1일이전신규-12개월미만:해지일의보통예금이율-12개월이상:1.0%2.'19년7월1일신규분-1개월미만:보통예금이율-1~3개월미만:계약일의계약기간별약정이율의50%-3~12개월미만:60%-12개월이상:70%,0,0,0,0,0,0,0,100,0
10020,220002201,제주은행,더탐나는적금3,정액적립식,0.014,0.0118,"7,699",개인및개인사업자,제한없음,단리,https://e-jejubank.com,15880079,"영업점,스마트폰","*거래조건에따라최고1.5%p우대금리적용①급여이체또는카드가맹점이체실적시:0.5%p②신용카드및체크카드합산사용실적에따른최고우대금리:0.6%p③신규거래고객또는기존더탐나는적금1,2가입이력시:0.30%p④모바일(JBANK,모바일웹뱅킹)으로신규시:0.10%P","-만기후1개월이내:(일반)정기적금기본이자율의50%(단,최저금리0.1%)-만기후1개월초과3개월이내:(일반)정기적금기본이자율의25%(단,최저금리0.1%)-만기후3개월초과:0.1%",월납입한도30만원이하,30,0,0,0,0,0,0,70,0
13175,10-059-1228-0004,농협은행주식회사,법사랑플러스적금,자유적립식,0.0137,0.0116,-,개인,제한없음,단리,https://banking.nonghyup.com,16613000,영업점,"1.NH채움카드이용실적월평균10만원이상:0.1%p2.주택청약종합저축가입하고,6개월이상보유:0.1%p3.이적금가입일이당행고객정보최초등록일과동일한경우:0.1%p4.법사랑사이버랜드회원:0.1%p",만기후3개월이내:만기시점국고채1년물금리만기후1년이내:만기시점채움적금계약기간별고시금리의50%만기후1년초과:만기시점보통예금금리,"초입금5만원이상및매회1만원이상,매월5백만원이내(1인당),총불입액1억8천만원이내(1인당)자유적립(단,계약기간3/4경과후적립할수있는금액은이전적립누계액의1/2이내)",0,0,0,0,0,0,0,100,0
10024,21001116,경남은행,BNK더조은자유적금,자유적립식,0.0135,0.0114,-,"거래대상자는제한을두지아니한다.다만,국가및지방자치단체는이예금을거래할수없다.",제한없음,단리,https://www.knbank.co.kr/ib20/mnu/FPMDPT020000000,16008585,"인터넷,스마트폰",①오픈뱅킹서비스가입0.10%(만기까지유지)②당행입출금통장에서자동이체시입금건별0.10%③이상품신규시금리우대쿠폰을등록할경우0.20%,만기후1개월이내:일반정기예금기본이율의50%만기후1개월초과:일반정기예금기본이율의20%,1.계약기간은6개월이상2년이내월단위로한다.2.초입금1만원이상월별300만원이내에서자유롭게저축3.최대저축횟수는999회이내,0,0,0,0,0,0,0,100,0
10927,010200100070,국민은행,KB내맘대로적금,정액적립식,0.0135,0.0114,"7,424",실명의개인또는개인사업자,제한없음,단리,http://www.kbstar.com,15889999,"인터넷,스마트폰","신규시다음의9가지우대이율항목중6가지를자유롭게선택하고,아래우대이율적용조건충족시항목당각연0.1%p의우대이율적용(최고연0.6%p)-우대이율항목:급여이체,카드결제계좌,자동이체저축,아파트관리비이체,KB스타뱅킹이체,장기거래,첫거래,주택청약종합저축,소중한날",-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,인터넷뱅킹/KB스타뱅킹전용상품,30,0,0,0,0,0,0,70,0
10927,010200100087,국민은행,KB마이핏적금,자유적립식,0.0135,0.0114,-,만18세이상~만38세이하실명의개인,제한없음,단리,http://www.kbstar.com,15889999,"영업점,스마트폰",우대이율최고연1.6%p-정기수입우대이율:연0.3%p-정기지출우대이율:연0.3%p-오픈뱅킹우대이율:연0.3%p-첫거래우대이율(또는전역축하우대이율):연0.7%p,-1개월이내:기본이율X50%-1개월초과~3개월이내:기본이율X30%-3개월초과:0.1%,개인사업자및공동명의가입불가,0,0,0,0,0,0,0,100,0
